GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049,D050,D051,D052,D053,D054,D055,D056,D057,D058,D059,D060,D061,D062,D063,D064,D065,D066,D067,D068,D069,D070,D071,D072,D073
Id,Id2,Geography,Total:,Hispanic or Latino,Not Hispanic or Latino:,Not Hispanic or Latino: - Population of one race:,Not Hispanic or Latino: - Population of one race: - White alone,Not Hispanic or Latino: - Population of one race: - Black or African American alone,Not Hispanic or Latino: - Population of one race: - American Indian and Alaska Native alone,Not Hispanic or Latino: - Population of one race: - Asian alone,Not Hispanic or Latino: - Population of one race: - Native Hawaiian and Other Pacific Islander alone,Not Hispanic or Latino: - Population of one race: - Some Other Race alone,Not Hispanic or Latino: - Two or More Races:,Not Hispanic or Latino: - Two or More Races: - Population of two races:,Not Hispanic or Latino: - Two or More Races: - Population of two races: - White; Black or African American,Not Hispanic or Latino: - Two or More Races: - Population of two races: - White; American Indian and Alaska Native,Not Hispanic or Latino: - Two or More Races: - Population of two races: - White; Asian,Not Hispanic or Latino: - Two or More Races: - Population of two races: - White; Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino: - Two or More Races: - Population of two races: - White; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of two races: - Black or African American; American Indian and Alaska Native,Not Hispanic or Latino: - Two or More Races: - Population of two races: - Black or African American; Asian,Not Hispanic or Latino: - Two or More Races: - Population of two races: - Black or African American; Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino: - Two or More Races: - Population of two races: - Black or African American; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of two races: - American Indian and Alaska Native; Asian,Not Hispanic or Latino: - Two or More Races: - Population of two races: - American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino: - Two or More Races: - Population of two races: - American Indian and Alaska Native; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of two races: - Asian; Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino: - Two or More Races: - Population of two races: - Asian; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of two races: - Native Hawaiian and Other Pacific Islander; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of three races:,Not Hispanic or Latino: - Two or More Races: - Population of three races: - White; Black or African American; American Indian and Alaska Native,Not Hispanic or Latino: - Two or More Races: - Population of three races: - White; Black or African American; Asian,Not Hispanic or Latino: - Two or More Races: - Population of three races: - White; Black or African American; Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino: - Two or More Races: - Population of three races: - White; Black or African American; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of three races: - White; American Indian and Alaska Native; Asian,Not Hispanic or Latino: - Two or More Races: - Population of three races: - White; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino: - Two or More Races: - Population of three races: - White; American Indian and Alaska Native; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of three races: - White; Asian; Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino: - Two or More Races: - Population of three races: - White; Asian; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of three races: - White; Native Hawaiian and Other Pacific Islander; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of three races: - Black or African American; American Indian and Alaska Native; Asian,Not Hispanic or Latino: - Two or More Races: - Population of three races: - Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino: - Two or More Races: - Population of three races: - Black or African American; American Indian and Alaska Native; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of three races: - Black or African American; Asian; Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino: - Two or More Races: - Population of three races: - Black or African American; Asian; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of three races: - Black or African American; Native Hawaiian and Other Pacific Islander; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of three races: - American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino: - Two or More Races: - Population of three races: - American Indian and Alaska Native; Asian; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of three races: - American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of three races: - Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of four races:,Not Hispanic or Latino: - Two or More Races: - Population of four races: - White; Black or African American; American Indian and Alaska Native; Asian,Not Hispanic or Latino: - Two or More Races: - Population of four races: - White; Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino: - Two or More Races: - Population of four races: - White; Black or African American; American Indian and Alaska Native; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of four races: - White; Black or African American; Asian; Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino: - Two or More Races: - Population of four races: - White; Black or African American; Asian; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of four races: - White; Black or African American; Native Hawaiian and Other Pacific Islander; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of four races: - White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino: - Two or More Races: - Population of four races: - White; American Indian and Alaska Native; Asian; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of four races: - White; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race,"Not Hispanic or Latino: - Two or More Races: - Population of four races: - White; Asian; Native Hawaiian and Other Pacific Islander, Some Other Race",Not Hispanic or Latino: - Two or More Races: - Population of four races: - Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino: - Two or More Races: - Population of four races: - Black or African American; American Indian and Alaska Native; Asian; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of four races: - Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of four races: - Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of four races: - American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of five races:,Not Hispanic or Latino: - Two or More Races: - Population of five races: - White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino: - Two or More Races: - Population of five races: - White; Black or African American; American Indian and Alaska Native; Asian; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of five races: - White; Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of five races: - White; Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of five races: - White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of five races: - Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Not Hispanic or Latino: - Two or More Races: - Population of six races:,Not Hispanic or Latino: - Two or More Races: - Population of six races: - White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race
1400000US53001950100,53001950100,"Census Tract 9501, Adams County, Washington",2447,112,2335,2304,2270,2,23,9,0,0,31,26,5,14,6,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53001950200,53001950200,"Census Tract 9502, Adams County, Washington",1738,202,1536,1503,1459,21,10,11,2,0,33,31,3,13,10,0,3,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53001950300,53001950300,"Census Tract 9503, Adams County, Washington",6934,5063,1871,1838,1788,18,15,10,1,6,33,33,3,22,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53001950400,53001950400,"Census Tract 9504, Adams County, Washington",2856,1973,883,871,838,2,3,25,0,3,12,10,4,1,3,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53001950500,53001950500,"Census Tract 9505, Adams County, Washington",4753,3749,1004,989,907,4,25,44,0,9,15,15,3,1,7,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53003960100,53003960100,"Census Tract 9601, Asotin County, Washington",4304,101,4203,4143,4064,12,34,18,13,2,60,58,10,35,4,2,4,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53003960200,53003960200,"Census Tract 9602, Asotin County, Washington",4542,97,4445,4390,4299,20,40,24,7,0,55,53,4,28,11,5,0,3,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53003960300,53003960300,"Census Tract 9603, Asotin County, Washington",3775,143,3632,3549,3391,32,93,27,2,4,83,75,12,34,18,7,2,1,0,0,0,0,0,1,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53003960400,53003960400,"Census Tract 9604, Asotin County, Washington",2165,82,2083,2015,1974,8,18,11,3,1,68,59,6,40,7,2,1,0,0,0,1,0,0,0,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53003960500,53003960500,"Census Tract 9605, Asotin County, Washington",3424,137,3287,3182,3084,15,53,22,5,3,105,101,32,47,13,6,3,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53003960600,53003960600,"Census Tract 9606, Asotin County, Washington",3413,83,3330,3270,3214,2,34,12,6,2,60,57,5,31,8,7,1,0,0,0,0,1,0,0,4,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005010100,53005010100,"Census Tract 101, Benton County, Washington",4448,133,4315,4220,3850,56,14,291,0,9,95,91,9,34,39,3,4,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005010201,53005010201,"Census Tract 102.01, Benton County, Washington",4295,203,4092,4011,3563,63,37,343,4,1,81,77,17,20,33,3,1,0,2,0,0,1,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005010202,53005010202,"Census Tract 102.02, Benton County, Washington",6060,633,5427,5283,4764,113,52,336,3,15,144,133,37,41,32,1,3,0,0,1,5,0,0,2,6,5,0,11,7,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005010300,53005010300,"Census Tract 103, Benton County, Washington",5010,402,4608,4499,4219,72,48,140,14,6,109,105,23,43,33,1,0,1,0,0,1,0,0,1,1,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005010400,53005010400,"Census Tract 104, Benton County, Washington",3617,375,3242,3147,2980,52,43,56,5,11,95,87,21,36,24,1,2,0,1,0,0,1,0,0,1,0,0,8,2,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005010500,53005010500,"Census Tract 105, Benton County, Washington",3022,311,2711,2644,2508,28,34,66,4,4,67,67,23,25,15,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005010600,53005010600,"Census Tract 106, Benton County, Washington",4296,476,3820,3714,3506,69,29,99,7,4,106,97,30,27,25,9,0,1,1,0,0,1,0,0,3,0,0,8,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005010701,53005010701,"Census Tract 107.01, Benton County, Washington",2138,191,1947,1911,1834,11,19,42,3,2,36,35,2,19,9,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005010703,53005010703,"Census Tract 107.03, Benton County, Washington",2803,221,2582,2505,2394,19,49,34,9,0,77,68,22,33,13,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005010705,53005010705,"Census Tract 107.05, Benton County, Washington",5268,310,4958,4858,4664,46,49,87,10,2,100,97,29,16,49,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005010707,53005010707,"Census Tract 107.07, Benton County, Washington",2491,172,2319,2238,2132,17,22,64,1,2,81,75,10,18,39,6,0,0,0,0,1,0,0,0,1,0,0,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005010708,53005010708,"Census Tract 107.08, Benton County, Washington",2440,194,2246,2193,2098,17,18,56,0,4,53,48,6,21,13,0,6,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005010803,53005010803,"Census Tract 108.03, Benton County, Washington",6690,456,6234,6112,5704,63,36,308,1,0,122,115,21,25,53,5,3,0,5,1,0,0,0,0,2,0,0,7,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005010805,53005010805,"Census Tract 108.05, Benton County, Washington",5917,446,5471,5309,4773,80,30,405,7,14,162,149,30,34,68,2,0,0,0,0,0,7,0,0,3,5,0,11,1,2,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005010807,53005010807,"Census Tract 108.07, Benton County, Washington",1082,87,995,980,946,4,9,17,0,4,15,10,2,4,2,0,1,0,1,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005010809,53005010809,"Census Tract 108.09, Benton County, Washington",6015,773,5242,5082,4704,93,38,232,10,5,160,153,43,32,64,3,3,2,3,0,0,0,0,0,3,0,0,7,1,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005010810,53005010810,"Census Tract 108.10, Benton County, Washington",4548,284,4264,4160,3954,43,23,132,6,2,104,102,12,24,56,2,5,0,1,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005010811,53005010811,"Census Tract 108.11, Benton County, Washington",3100,145,2955,2902,2736,23,17,119,6,1,53,53,5,12,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005010813,53005010813,"Census Tract 108.13, Benton County, Washington",9288,703,8585,8390,7977,63,55,269,13,13,195,174,32,56,73,7,1,0,0,0,0,0,0,0,5,0,0,13,3,1,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1400000US53005010814,53005010814,"Census Tract 108.14, Benton County, Washington",2844,144,2700,2641,2559,15,16,43,3,5,59,55,3,23,25,0,3,0,1,0,0,0,0,0,0,0,0,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005010901,53005010901,"Census Tract 109.01, Benton County, Washington",6177,1524,4653,4481,4059,229,44,129,6,14,172,163,49,54,41,6,5,5,2,0,1,0,0,0,0,0,0,9,5,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005010902,53005010902,"Census Tract 109.02, Benton County, Washington",4907,1541,3366,3234,3008,61,27,101,7,30,132,123,38,46,25,2,7,0,2,0,0,2,0,0,1,0,0,9,2,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005011001,53005011001,"Census Tract 110.01, Benton County, Washington",4975,1190,3785,3664,3386,114,32,118,3,11,121,115,29,24,50,3,4,2,0,0,0,2,1,0,0,0,0,5,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1400000US53005011002,53005011002,"Census Tract 110.02, Benton County, Washington",4475,1041,3434,3320,3124,86,31,76,0,3,114,102,36,35,19,3,5,0,1,0,0,0,2,0,1,0,0,12,7,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005011100,53005011100,"Census Tract 111, Benton County, Washington",7365,1664,5701,5585,5323,101,38,92,20,11,116,112,30,37,34,7,0,0,3,0,0,0,0,1,0,0,0,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005011200,53005011200,"Census Tract 112, Benton County, Washington",8552,4785,3767,3648,3095,218,60,261,14,0,119,102,37,30,19,6,4,1,1,0,1,1,0,0,2,0,0,15,8,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1400000US53005011300,53005011300,"Census Tract 113, Benton County, Washington",5067,2177,2890,2792,2624,38,30,71,13,16,98,93,14,41,24,6,5,1,0,0,0,0,1,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0
1400000US53005011401,53005011401,"Census Tract 114.01, Benton County, Washington",3810,1315,2495,2403,2248,58,31,52,7,7,92,83,41,25,10,4,1,0,0,0,0,2,0,0,0,0,0,8,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005011402,53005011402,"Census Tract 114.02, Benton County, Washington",5016,586,4430,4327,4201,13,38,56,11,8,103,93,27,35,19,8,2,0,0,0,0,0,0,1,1,0,0,10,4,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005011501,53005011501,"Census Tract 115.01, Benton County, Washington",6740,1349,5391,5293,5145,15,83,38,5,7,98,98,22,59,14,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005011503,53005011503,"Census Tract 115.03, Benton County, Washington",9380,912,8468,8251,7790,82,68,291,7,13,217,205,42,53,89,7,3,0,0,0,0,0,2,1,6,2,0,12,0,1,0,0,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005011504,53005011504,"Census Tract 115.04, Benton County, Washington",2975,443,2532,2467,2382,11,27,33,12,2,65,58,17,23,9,6,1,1,0,0,0,0,0,0,1,0,0,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1400000US53005011600,53005011600,"Census Tract 116, Benton County, Washington",931,395,536,525,516,0,6,0,2,1,11,11,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005011700,53005011700,"Census Tract 117, Benton County, Washington",7076,2607,4469,4367,4170,27,25,129,5,11,102,97,25,42,16,4,3,0,2,0,1,3,0,0,1,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53005011800,53005011800,"Census Tract 118, Benton County, Washington",6546,3054,3492,3424,3326,15,53,19,0,11,68,64,12,42,5,1,3,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005011900,53005011900,"Census Tract 119, Benton County, Washington",5808,1454,4354,4267,4173,16,49,15,3,11,87,82,19,43,14,2,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53005012000,53005012000,"Census Tract 120, Benton County, Washington",5,0,5,3,2,0,0,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53007960100,53007960100,"Census Tract 9601, Chelan County, Washington",2369,404,1965,1923,1902,1,11,3,6,0,42,40,3,31,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53007960200,53007960200,"Census Tract 9602, Chelan County, Washington",6251,366,5885,5780,5676,16,50,28,6,4,105,102,7,54,24,16,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53007960300,53007960300,"Census Tract 9603, Chelan County, Washington",6396,1850,4546,4470,4358,8,52,42,7,3,76,71,7,35,27,1,0,0,1,0,0,0,0,0,0,0,0,5,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53007960400,53007960400,"Census Tract 9604, Chelan County, Washington",3813,1560,2253,2229,2186,8,13,17,0,5,24,23,3,10,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53007960500,53007960500,"Census Tract 9605, Chelan County, Washington",6831,1721,5110,4995,4909,8,30,38,8,2,115,112,10,58,19,14,7,1,0,0,0,2,0,0,1,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53007960600,53007960600,"Census Tract 9606, Chelan County, Washington",4064,1112,2952,2906,2852,9,22,16,2,5,46,42,12,13,9,3,4,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53007960700,53007960700,"Census Tract 9607, Chelan County, Washington",3455,318,3137,3073,2995,5,14,44,12,3,64,62,5,29,20,2,0,0,1,0,0,0,0,0,2,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
